stars,review_id
5,outgHrggjW1Tm4ejPKoaCg
1,W7HUK1RVfn3UV6Yt30iaRg
1,D_gBzsvT-J2OzjY15o7rbQ
3,Gc1W0Nv5-QLEyf3Gvwatbw
5,j-q_wk6K2zZgethr-Nhy3Q
5,-S07PZIarvGQKpbCPMqjfQ
4,zHHWDT4ugsTHIsS32bJr4Q
4,K_k5lh3w881Op3ExwZFgSQ
3,KEyl49CSrO3F0fxox_lmyw
3,VJgKotRE6h2MxDEEkt2MPg
2,2JhA27jdpbB1iC3p0d3Hpg
4,PVEeuPw0C1VZ-Og0Xv8JKw
3,YZqPaWCSumCnDDNkyT_pmQ
5,ouEfVvmYJ51z5k0UOgquvg
5,kkYY5zDpEWPG-n2CD6SMbg
4,BTjAinUOXWhlPavqk2BTHg
5,nYx1uWibo0griRa5y2MW8g
1,xkYf771JH7H5uvqnCCElSA
3,bTxG587KgiWehNIrr5Q7rg
4,OK7dZbugbNg0kMyvk09itA
5,gzvVE2qnhCc1R6dEDzZbLg
3,l3_WfO_SzPavxfhHPjAjWA
3,IYcRRpuf1tn_cZ63V24F9A
1,pd63euMoOZmF6LfEOu6liQ
1,Ni0Ct0OXsJF71MNGzYsU_Q
5,OqAjmfNIKgGqjwCCHpzEyw
4,fwnRyyZfXQClTI8aV4LwjA
5,VwWMOnC-rf2S1uphgeRy4A
1,VMX4zbXZ6O-6QlrboLsfbQ
5,9bTwogny_Fle_zkb94cf1g
1,d0eAaEIqjwiWPUIuhrIgsg
3,zkWU2LvVqimXocXSAyusnA
4,GLLm61Va6bNXLgjAD_B8XA
1,7-qi5LQnjjJJ-mVCuUgtig
1,VdMG-VSajOI6Jg2GVfB5rg
1,yqL02qIYgPIiLbtPG5I_aw
3,qP5lSICEbBX_CLJyTME27Q
1,JzvCu3Gq0WC-tkhXrv_e8w
1,7C5Vh5mwR2YwJIQoeMlj6A
5,z1iG4FAK-WwLYrjXz29sJQ
5,5gt8iFYgzR1N5mMKdy1lNg
1,-fkc6gbi397HKMtU_BcwGg
3,F2tlneVuDtK_OZvDT8bttw
3,E3TparbTuAcTFlNBjhMhQg
3,YYx_rtDWec9xGNEbfl8VyA
4,J2uUX9umiEWNHsEijo1b2Q
4,pnZV3Inm2ZqOcKD1Y_tYqQ
1,BsZPphhybDglkX8cajM6NA
4,UJaf2GVSzlAjwlCmGRxYjA
5,MHEKFfaiEUxiS179VXPJfg
2,YF8FmCMO219sKut5jWnzeA
2,I_jRCJz8Wz2i3LYtlDqfEw
5,XGJdsk4uVB5Rlvgz7zmBeQ
5,7x5Dd6B3RSjeo-B61MLM0Q
1,OEhlEPvhfK3ATNZvG8-xdg
1,sn0MKJd7iqwEHP8c5XRRCw
4,FqSCWmcMtgKe2gveu-CArg
1,xgD_DXbQ194HyeA9KJPa9g
5,r_o8unmuSmpKMLd7R-gyGQ
3,d9EKMTGScKZVHqot8UByOw
5,yUvuge2VkRNmTaMCyPKZ0Q
1,iIy9kDDFs-lcNlOz06114A
4,wO8VL5RqQ76hhRXqwHvqLw
4,Br3pWJbWTRrcoXYj-PmBow
5,QRNXCdz_uI9r-PAPdCWWeA
5,QjrF8bmpetVySjZ9HGUoNA
4,ldEQ02aP1OeSa5N2beseNg
4,muGRPSGodI_lT5DZupoFBg
1,E7g6TD3rAdE6S1yHvz9AqQ
5,mLWdkCypg40T0toRi7H9_g
2,07-9h18WmsWAjjrOVps6yg
3,z2dR_QhHJN7YAMEv5rvAiA
4,RkU1wupWKh63l4DKd9N6mQ
2,MYr9sJFLxV-pz6nCKiZNrQ
2,U8i7-BoFAbFcIDfK9MYERQ
4,W92dvDHfZQrIVVXOjwTP5w
5,8B52IUhvotFtn_G6L7z47A
4,5lv9CSfRZvBhSYCpBFed_w
1,NLHrFFTGlJFbT6um3fEyIQ
5,ZWbHCffMoWJb5QfGOCnVPg
1,X5m8vCI6mBzorK0HJbPA1w
2,F_EqYFKI8RFQHyfrVqwPxA
5,arpo8_qtqCqx2AVlKlmCMQ
2,BpXNI76vpQV-umpfQyHh1w
4,qE0b6dX-E5CgGRdLt0X6OA
3,i0PFDacCBOM5Aft4IoCRZw
3,8bRMAwZMKBm0nElMQn8-6w
3,WEPN1g8jsW-OvzDagXhaqQ
4,HDVkMacRruYxGZxil5LHrw
3,grcm8fZT8TLzc99aXk5utw
4,W0mixVbT2DLQizVvD0je8A
1,uBkH0ekQ7F2vHWQToOY4_Q
3,jl2bO4LTveQwK1aytqUPWg
1,t_4O7JPD0p1yekXyigSKmA
4,SXDV7Q_ZZTLjU1hoMlxxhw
1,flQW_k6b0YyIoYfsr0Hg5Q
3,8uQvEQQ8tOEu53-8FPbF6w
5,FnZZorO-27e0gwkCre208Q
1,owyerGftvSv0HKXuowiLWQ
4,firgp5O_3-wui9RWrOJyOg
5,Sz-njRiGhtCVZlp4D-uPvQ
5,Qa7A2ee8jIUB2PcjJweUtg
4,iHPYf03KQo6I6vyoyzY6GQ
3,5HwiddkUyOdk2D8aruyDtQ
1,_gFAKqxurlqI8kg8Jc3PHg
2,dLvDFmJO7GE6ncxcV8Z3-w
1,_CngYGS8KRM_mMFKQa0tOA
1,TTAPHe0WMvAimFbLAQ5Krg
3,hbDwmmP4U9hHqGDwpkBV9Q
2,a5BLeyP8XM6m2K1oX15F6A
4,XOjnrK8xFm-Gwa0wM1PNVg
3,PpUW0k5I4WJ8MLT4PKHCOQ
4,Q4ez8d9VerL4ctbDv8zKuA
5,-ifC6LoqeKXPm4dW1xDj-A
1,1qwpc8fLHBKaz1yZCAYgCQ
3,5NI0pR8VCu8_4RLbXYV4Ag
4,XHRP7Vd_Q2WRsotm0FuMgg
5,iJKT9rYAy4exIpZYYSF_6Q
5,oowz0cVXGbZWWqQV2JUGLw
1,6HHkdsa7f50ZAL4Kk7xgdg
2,vkeWw1a0lOqau_ziI9_l6A
1,pNaEy-sSgtV3bAwxQ7C0Iw
3,ZgwynATkmQWSoHtL0knW1A
3,YhRrYRVSrUHCmETYClByIA
4,9TtWQOmu9PXkFAZbVXU-iA
5,KAX4KCqw9vnc57vKdDpP6Q
5,TFNhDhzPe7REUgoYCGFF3g
1,F40kd3vjAzsR1Ct1CSUWXA
4,t13WJnxTzJzAAqczAKZJew
2,voWljeOHx0qtV8jdrrFKtg
2,Qaj70WXVKOKhv00vw5Dyxg
1,r0YB_pCHYlJcc8TZNJZHHQ
5,fNx9UUvoMwvo_dhgz-vhbQ
5,-XoQcFbsQP0BpL92HhYjcw
4,Ile0j9B7WlPxY2mf7joRgw
4,SprvZJFx_kQLI12FxXTsvQ
4,ovVcPQ6kDwJmlJVwKAPbwA
5,0QYBKv5mIvwlI1-yLgMlBw
1,jjaSLV7FSK-T2uS06Laztg
3,o4QEOKKJ8s9qezOtaNTjaA
5,gnF4tiGoTeKBYiwdsQeVGw
1,Vo-ds3ysPWV9S_lpIt2KQA
4,u1B1zKw3t0pcbg2lU00CwA
4,SVApvEkb5FSRkdC-KVRikw
2,XVa0j9u3lEQWoiklSBhX4A
1,_TObHOtCFDsQUOKtr8p1zQ
3,mdMlbGWFWRwV9HZbMQcQLQ
1,fQx3lUCBvjRfKqYJFp7FvQ
5,_fh0Mudhiue_tYqXcI-d7Q
1,NCEKd4_Vl_4NEvWtBSB0sQ
5,UcFOA2YFD_37QTdUPZPLWw
4,HH1zqYkw0xC7_2UVE_ZTSg
5,8Apxh8BZ3Q4lQQXBjTBqAA
1,yK7y_9ng0NG6uz6w9_L1NA
1,Ty9bUAo-3k-ziMphOlH3pQ
4,2ElDaTwQ6ddOPvYj6FcIAA
4,C7_tbN4UqMBxwCQZl-3rlw
5,vBvEGtXWqQJ2nVhb4_b0fA
4,_ZU9hTVh9_VQ93TZutwhbw
1,3Xhh_1-ZxDEhLsoGXR4kuw
5,8YK3DAl5P4bU3P6P5FVnvQ
3,8Gltn14Ncz82UrLWOLo5YA
5,NS-x50qs0ZTcj44euunH5w
3,AsrV-NvnvEzZsegOOoZ_Ag
1,IZwn8bN2ZEGLBp6tv0JTbg
5,N2550Ig4V8t85ewcV4p4kA
5,hZJx7Tz3569PeZ9gmlZjYA
5,AAeJJjaAGwLNzdX-A_OHIQ
1,-tmRHM0yN5nnoVxODVxbJA
1,lin_kSO1O8SBVJGbgsJyWQ
5,fUK_qoNmIuAyh2ltymoCIg
4,bL2A85Xd6fdLQhWeyvlAEg
4,3Ldi6sZNNedtuFJShmQ1og
1,Wg_qFDGqM-Yvse4rCyafHg
3,d6-5Mseb5G86cVCNTQsnvw
1,uJSHhBzlC8GzZgAm_YN6TQ
1,9y2-bCf-omjkiia1gKxpkg
4,XOnG8lWBfbAHjTQJ0anMkg
5,E76fPShTQA-i7fa7G-ZaIA
5,F1VYmXeAiJY7wsyhzviWYA
5,v3jdQSU5YIp5nb7jfEG9yw
5,6vcSnXplwn_A6ALRlfXkwQ
4,eOBdQYIG7qEzgMyCkUqnJQ
1,r2UueZTE-GFQvAZQs4YZdA
5,oghJMv2OSeO1Yh8iHfpeuw
1,q3yDWs-620FUNu7NRsBx0g
5,eTljB8ubZp4zS8t1cYS93g
3,Eyiwx1JO5vkyrEYeXBpVWQ
1,ZDS1lZTyvwUPj63SKUY7zw
3,c7tUZ_NRmxJaaTRIp0BCNA
3,g7ln2pdbblxvz3yN_vYaRw
2,zUonSLEYdy4ukPNmVraobw
4,oi7_38wFPNonhblj_-5DgQ
1,4TdiGHyKH3b25Sk8T7xReg
5,k4Zy6rz_kMtMZhmTdOA7Bg
3,xGnCoLPvIhXHSJMiYzwv3g
3,1hysOuXFTUk2rBhyAyEO1Q
4,MTWL0m9hUTQyzmRrtchPog
5,YLGD2ShRSC9MewEE74Xv9g
1,QnSuLlxhmS7lo6y9fvibzw
3,R9IEy9nEEKLPvPHcvy6cjA
4,mkKRlZmoPY3s2HEuasoFXg
1,P6QHpgFwAN8i9a6lMueWkA
3,WY5jnU7Ilv7FdK27x2FlfA
3,X5wjgdYUKRMF4_pUjHQvww
4,8ULX2mn4i_88KupKf8sftA
1,rvNrS3205gZIiWLJWEt57Q
3,Lb-TwHxtabXIyaUgfBk6oQ
5,L9tO8c6kUysoTjl8qiM5VQ
1,PKp04Er5eD9oArl_2puGwQ
3,tnTujASYC6OWzhQsN8f8xg
1,i3AZ-WT7YzQG2w3jILUwHQ
4,oWImtZOSZgSmvClriVyVpQ
3,BeCqwf527qnv6hBPuICl0A
1,A8YH6YT5OsbQohMC03CEDg
5,1smDuG4MbL2HCJkw8JP3Og
3,EbnNDvrvNiDh_5FCYDyniA
5,6O-tn5wuZ-4_ebt2StOy_g
5,8pXsB0VnCYitLep_IX3b0A
1,_zrSeTRA-XS8-9NGBsFaDA
1,Gs8p8KFXKdzG7TTsoRCE0g
3,Y_CIMTXkkD0Up6NbrIP9jw
4,AifI3hYiNo6oaINf19XIzg
1,Jy7FErlT33P99DCsgl0JEQ
5,FZw_Oaf3CQNiCuvUAPDsqA
1,c5HRXyna7y5FD3dn-eOaQA
4,SsD9Rahm3_SxxRSci6JxAA
4,8_F0gUusEG724jjlP6xp6A
4,vjZFjxGyledDPxiM-vhUGg
5,dt0-zAehGo5Ci4zlnDPyYw
3,AknhDZPujeFJYoiGCwGWiA
1,quOFaiees1XLn7r9RADqfw
5,Vz0w7qpdDhGO7I6QHTeA9w
5,DDoWZ5qSOd3W9aUqMEF1rQ
1,c2BCBOcjngPmqB6n297xZQ
1,HuU0W7m4HmvvDAd7__DADA
1,7Fj7jsqXJYR3NZjHvuKiRg
1,m-fk22T9ovRLNKkzUI7vtQ
3,LO0jzptHyDPaSdesR07FOA
5,GXr4PpeOd0NYjwMvKEAfJw
4,USaeJiSsdp5haPrtOf_kIw
4,ptpO9MEJQukozvkM6G0uPg
5,R_0O8lO3AdPfMfM75mromQ
4,_Rh7wm4kNZC7oHSeaY8dqg
3,UZFCVBr1YdHlYeB6H1_oCQ
2,-2sS8GrkdkOvFqySI7ugDA
4,dMS4T7u217LuAddMQIWL0g
1,ycmNo1MKzanEDRn_QEe4oQ
1,nhazCUQDS8Ipa4h1EFzOPw
2,CDcVF62ve5QEHZDSHclbCg
1,f6OlIaEn6xznRfe9ZQ-sGQ
5,6G3CyUmVCinYtyfY8pbNQQ
1,1O1kkkUTZAISMgka_nrUPA
2,PhR37WoSvuRlPGD76_PxMg
5,DO94B6Sp6Vh_JJ7HGLKI2Q
4,jvJz4a5zYdEeLhj4hBkIZA
1,kOB_e63IJlrchx331HqvNw
5,BgV3B_7tMEUokOOOBbSmlA
5,NYoJy6ymyPq7pjXIBv1dZA
5,iksgRxQkIr-Uyjw5nTbXBg
4,1dUqszpjSxBrAvOVueqDUw
1,uh1SLoPjUV0rEln4lp9mpQ
4,0w9rDfOqXwlfkord2SqOrA
2,_2lWNDbZRVgbYh9CXlGTrg
3,gFBGLcVONLpDsSJ0N-Tv7g
1,qf8dzzKyPV59oBtfs41esA
1,KcscK86cHwJJ2zjC6WiDwQ
5,1FY7nkNsJ5c1Osm_awBAAw
3,8e4A8rlRrIPrEoLP4Zxnow
3,hX3gVYY936uRNfgElH-iZw
5,nSQXB6GDIU1RS77U7H-OWA
3,Xo9FHpHQ0jGEkHnJDJe7yA
4,IWPvOv2Likh_3pz9uolBxQ
1,Hiqwpd3onuiWaarncv3fhg
4,W1VAuCqrAWRZxAwYFgBuDg
3,hGzrLqx14zO_El1uH1ERug
1,ba54yruqcT2WZ-oIfjkNqQ
1,C8rtGMynrPZV4zXxTqHYmQ
5,QNvZOl1fqLZUMok_CsC-HQ
4,iJ79FNnsXxmHARGYffp1pg
5,cr8nxrRqwrhmUhC_JwTZSg
1,Hs30_L1DwPlUOBh9iEf_HA
4,UCx-fBMN72MhDS0cqXZFuw
3,DZf1iLzxClBkoVKyqlbWGg
4,grcZvjEUEAyXAKrh_Cs9dA
5,giguUtV6K5PLIvMlIktruA
1,oyoo_2ux5KYiRx01L0Fgkg
5,JY7-LqYSpK6fKjB2ZRPwtg
4,L06wM_EnIRcppLosn_-L0Q
4,bzd3JP02ZuclrFftdpGjuQ
3,AGmvJYH0zU9SsJnYouLgeg
5,F3-_x5_viR9nrW49oavvag
3,-vb2YDc8l-wAenp6n02DOg
2,Pptg2S7HK5juQulTkewpaQ
1,iy7FyEyMGyZL2b69p2POMA
4,TC9HnPhldcrbflehBz_ESw
5,sXe0k1Rl7gKuyJ8YgJdGfA
3,icEsgQfOqqccFeWoa_Idow
3,utseOmJx-kBKQRFlm8P3sQ
4,_aVusmHH4sNgWVm1ySVdyg
1,vqwY29OEvvY6CfjwDncCHA
3,c0sLbMUyaN9XKGdc9W8cSA
4,aU3QjhOyoHQ9cfEDKYB2Vg
1,wW0XQ1xDCaQY-AVr4D6EJg
1,0pJGzT6Y2-KNRd7v2UH_Kg
1,7qZoo9XlPp5CbWo_VkoXvw
4,d0hs22lv9M0I6cMP8VrcmQ
4,bnbn3FPn9UiPZhcn1cV95w
4,7nWqgQFCGF1eBMtzsHSOaQ
1,XXfcP2bADU0jbX_UztPYRw
5,4-ssmIDV5pwhlMDrUpPI1g
5,Z3n-1wxE5zaL1K26qTCe3w
4,ElTJvYE1Vg6hKgskDzha0g
1,mcgaCyMWH7Jo9C04_k1VTQ
3,NmksnddKdH7vwtmk9pOkfg
4,oaFAOUBHpqyZFAPcCn_9YA
3,XTHxT36HkC6xyFZQ4OscwQ
1,KX4pjDZgK68413WoFikn_A
5,3Emi0rZdnm0RZ78jHRxd3A
1,Yv9VUV4yXi4JttO9mBpDpg
3,CQNTG7EaaWpZ7js21eGAPA
5,MwTDHBdynC7Gzs-CYZVeDg
2,aRobWjt2aya5NoGtwv1c7g
5,bryHsx1eju72PrLWQ96jBg
5,hUpBhEBsd_rwvTA2P8DcBA
3,whsUxaiB9uqIudGj63Y_8w
5,JBtOAjeDwEu0mdl7hhLrMQ
3,tMgkUkCKcXSJj6xKWDkNvw
5,RSfmF6kpNTTyE30AQ4cxQw
1,Sbvgnl7yHE8bI_fXS9wVMg
5,W70JX8u3KBJmQ6ImJ9igsQ
1,QmbibEKCHX_H2zSGrPJ9oQ
2,pwsVO6qHqEJu7r3ltRidTg
4,lpWItDTE1daCKT0m0aZ_UQ
1,iBaKlW1xBLvUQDlrm5o3FQ
2,uNXphP64bE9ULiPhIOWDig
3,jjQZolC_QAOdRe1PS2fTDw
4,Fe2-pWSus96jM9oSXFJhNw
4,KqBcvwqwxzGhI8F3xlONhg
4,oGO_wwfSEG7f_ZDk5rtVdQ
5,uT8WtUJ7ud-635S3YEjj-g
4,5tCv8uZ9h3l9-TSGdMXCvQ
3,SRFAD4BlopuI7XKbJPdurQ
5,wRL0Ft3GBfBHbZsTbbjAMg
3,hNS1HRCu-Ir5egtEpevhSA
4,YRe989zw-NfbrciS7lpW7Q
1,H4OEvzdu7tUPFplWTdgUzg
5,eCeDbmrbvHVPYmxdP2julA
1,XCNtjr_LAzCkLugJMUIx4g
5,7pXyK7-m2J_wgzMmJtMF8g
3,0cI6enhrVu-pHhGth-54iA
5,ysiE7QG-G3DsFF_HtTtc4g
5,AVD020pRBn1Ubnrk-A3WPw
5,3tAE2LVj7gKWPykBueX3fA
5,SRD4WCmsCUe45NeV6CfRsA
5,b2DY2Pr6O-xFdEhNjY-cGw
5,VDgmAe5ahiPKbIi5D7ga7g
3,oqbhUMAHadd5ig6rXNxApw
3,D25Rp7mqplgUmENwC_G2ag
1,GJVF8JqjX7sJvjxOCPIcXw
4,uPwlSMeI-wvW3UtRGqScKQ
2,LaIimSPwOkxPEaBwuv3CeA
5,cCQN908bRdtExuVb8K5pOg
1,Xc6gpqccb_UcXFF_S76fMg
1,5CiKcthTT2_X_Tdjim5XJw
5,3ZAWniWQ2N7vQCwxGJH7jw
3,a9NVCW3iIB4DVgDpcOaQTg
1,9vnakgxMalEwFtHcblbgrg
1,2JlNRyhVxH-XHgc8Msw-gQ
4,SQhCViIPWpq83_DGaMh6yQ
1,hqmGRpMc-KelhBTY0iyS_w
1,-Zv0JJP57i0KhhwqYqO2aQ
1,K9oC7Qe9G9B_2OpcVFyN_A
4,v2cSrJCIspV3Jg5v-lQjAA
5,yrH1KkqZr_ZRuom92Oo-fg
5,v4U8OVTRVasygA79KWyoxQ
3,1_svj5HvDao-xu2v_cGAfA
4,_clBsvdD3x5lK8BJYUdRRg
4,TIMoFQAjdbecs0j0_lCJYQ
3,7XeCPimdTii6h8QjKfEIOA
1,gl7zB_Zq8eO5_rLvKMnCVA
5,luPXLY7yWLYopy3Q7TUTOw
1,8V355IA4-jzG686TqOKcQQ
3,G-JQz0hhohz0bLbzpOZKVQ
4,B8c3aHMeU-4xcJ7ebpuMdw
3,7HJG8JDil1-ZCqltU13SiA
5,8I8FrCaL9wY768xhdH4EKQ
4,zFtJ8inI_A5gQ6q6WAb3RQ
1,h1T67yyuq-ZzZvZ7UVrCfQ
4,p_ziWrqH2ws5qqZT-YJ6mA
4,_CbUB8pRmgbgu8PVm2aFLQ
3,4KeMwvNE2gymoUKD4LCF9Q
1,o2rbGwasyL1CzkNsRy11hA
4,Arbx6Nrmu3dxf-lbP_0eTg
2,g1OaUD3L3QUieotOzyxFLg
5,9EDZCpuBFus-WvnCEtSkvQ
4,rl1Jo9XuvoMZ8ZI_4nbSBQ
5,emUpDgBTEELEwyaPqYpFTA
5,8UL9vV9KTAanYYyXa2J-Sg
1,N7K85gAr6hKKWCD7cKrxmg
3,96z7yov9tDVntosA5xPPqg
5,AWlk6Nrv0gTB661K2QoBCQ
3,ceT40F9ucb17DtppIVjYGQ
5,lu_FSg6T7dONjxML9NPWHw
3,q9ZaVnQy3NCp-g8b9NnT8g
5,JvYeoyPPKJe_E1ELHTXGJQ
1,yHvVB8wxfD71ivfP-OEIFQ
1,0_pUKgNnqYxHkxT_ed0u9Q
5,IdrTGW5x6GgGAtRYYICs0g
4,jgYTEwViaCJBf6MorZmTfg
5,khuMlUhK2stvjxknRtm3XQ
3,VVOaaKbQgjaOX4dxAdecog
3,OHRCD8LdVMckgQS6BtA8_A
1,SdYu62Rsryiz90AmbwK4fw
4,6Sn29ISL4cHbf8C5xmkr3g
5,942DCcxGIt3mVwOjEJrc2A
5,6nX6RIo3AiCUp1-D8yvsFw
1,6OITEZEmtuqlK9HPwFiiiQ
2,1U8lxcW1zEi0VapMTlep4Q
3,uskeJwq8MFUj3DJbdKl_2Q
1,-zXn-yPVJh-8dTgSqB0QYQ
3,ECsZ7RAnhJfjRarRyVIRQQ
4,mAGU8Uyl0XLnAB83hfZZXA
3,N4qGWLMVnSinc6G3ZO8EvQ
3,wlIxI_MZMkjZExX9lW4YxA
3,DfjKDCu5PNCcA2cF_EsIAQ
4,NmYPaAVSmMs8_ik1mBoV7w
1,sF9c3__cTo4rIDK0CoQxiA
1,FWsaB-PFf-qUktsVd7tnOA
5,aUj-qbQjhfPytrJqtjrtuA
1,WFOnNzuHsZlyHAkLsbPnIw
1,_mFN_ftHgwQCAYb2Ez-Irw
3,sf5NPLo1mT2UtHKOHQk6OQ
3,wG2jPCuIIaqHVx7UVHby2A
3,fGIQ9MoPjqvjfSqk9tN3Tg
5,OI-jiBal-dg2dZmR0eROfw
3,zDZ8kR4WqieB1DygBuazvA
5,OWHoe6mL5za_HEVK9FRgVg
5,mQ5Gy4shtfSEV-8Bw6f8Ww
1,FGFitkrfyxGex8U9rm76ag
1,hKhoMJiZJm68w1YXhvI_-w
3,9WYEH71Fy3inSzUnidbcWw
1,T9Wl_u3vpFkUurj3hICiJQ
1,ze6u-5iPuqZOMXbO5IcLBA
3,ZEoZo_c4_RzGYJDlFGUXdg
1,GHciopozXZbtnHmod8jPYw
4,9mHOrNblB60UWq3CgaGuuQ
1,eqTAi9sz8iR5W1MrhG8N2g
1,QOObXC0vUdHtee47yBwFkw
3,meGIj_SRPzTvwwniUuUgeA
5,eB5Daf1Lyx05fjS61S7yXA
1,_odxuwi_AoyIKwKw3KI4Sg
1,CU9FogwNmcsbCBJNfahMZw
3,FcED2d9ZnNX78cohokJgzA
3,Pr1mVkNfdev7Mld4DQ6Kyw
1,tKE_Oj-wxstMDv14RGDnKQ
5,kczJP4dtGqRAk4WzgHwvUw
3,tGsdk-9Eg2KKdEddLhlVtw
1,fkN8vEnDeq8fmxt4L9eqCw
3,ZdMsvw0capm8yXYH1-drmA
1,PUUikfE09wWKkrWwZCbdsw
2,DD-BT3JFLLyxa8k9IVRIbQ
5,umV5tEglpfT1NauMzlgQ-A
5,JWse5op_e_tU9Szdih02vw
3,Vgr96V7g9OycNBCsppWMzA
3,F2DuMmhTgRX0wRI4Rv40oQ
3,NMAzriU1Df4Qa1k-mhcBNg
2,lfTQQujTDReGLs3BOzJBvw
1,ZfnxzPjXRWpf2A_mpnRMTg
5,TJcLNOMxiZaCRaQcm-Fmfg
3,QhkEQ8aU31l10kRTNNOt0A
1,ZF7gcnygZC1zCaeWKNSKww
5,ZHOexFLTaGjln7fhbt1sOQ
5,PfV3QJ74-fKxZZyHWoBMBw
3,rElpZEoukXwn9RpkZMnsEA
3,eQ8cT0yF78kM_o_w04OqHg
3,6bTMVHMRhhLJXD-MnS7hAQ
1,wPSfta_8b2aKcy52_9qzfA
1,dZbFdt5XQ_0OWh8Lvy0H1A
4,C7zhjFwOHjKPhVnPVIMbrA
5,HQdPQQtrurevWwFJNzj0rg
1,1kfsioiKuYV6gHYBqkvqMw
1,1RaZQe46shkuGxKDgkYxxQ
2,J938P2n1qafFB5U198GAHQ
4,mNdtFczxvyAQVNRs1jO4HQ
5,b5AlyISPeQcDNWBkwkfnNA
1,s8CBlVzt7EUSecW0KEsAuw
4,XsRxmkiweBIlR0rcchUpAQ
1,mOpeI1ghT-xjfoOV60LVug
4,Qvsw7suGF5RY55sWS34CTg
2,z92vve5Kh7w6cKuL55oe1A
2,FtuCg-6FeeC2D-qXe61OLA
1,qUiaoUz-nOHjuOeY-k7uug
1,eDCsVDpeDg6lUm1jZLX14w
1,dmQ1Bx2CENChCqCbhrwF4Q
2,VN65sorhpEtFVIju-ysJnQ
4,6WZ5364Wk6bna1Kl-Lb_lg
4,0TvtUbOB_IKlCzclnWVq3g
1,wBoTEJEW4eFRUvgf0j15QA
1,O8CAI_DEKQWlH3fQI1ouMg
1,VRlxtHfluKYwyOD_XK-kKw
1,fwba5PN_Ze7ild23lC19-g
4,V4lkcT9Z38RXLO9UmN7uuA
4,ejSz7dBnSrKE8vUUx2BO5g
1,gcrcwgvzh_xmSiTAfjxffg
1,zLS9tbCcRLODrI3qMBQeBw
1,50XJSYbgmI2ydFz4f3IYJg
3,pNB_qfwbx2U6ROey0nvVXA
5,KjeajgeWiQqIbrNNxGV3hg
3,WrsRm6yMTB8-MbbjOiRkFQ
1,Ts9sbr6jsOknwLfmDs0x1A
4,bMzKR_aAPmcHdgMX5HCobA
1,0IU1C2s9XzBrypKpiCgnXA
1,y6U3MsZkHzlOdi1exexeag
1,jBUx7aTsZ-EcxQfK3MR1iw
4,M6HB1PiRY0BtSm6p5khpzA
4,aQVcPTkAGlCjOw78biJNQw
1,YCimleQ4-KnNdAc7cSWHZA
3,qp-5JlIcm00CS6omZiXb6A
4,wEG97Q2QTQkfef9gxCrQqA
1,SxfLfJenuyNmjkg1Blgf1A
5,TmN6cRaK-YRsM-jQeE606A
3,c8zGdKIF0wnNLtHNdK5Hvw
4,5zcnCH1ietulUuhKmuyEZQ
4,E2vbYXCrCmEIpooutGlwZw
3,sJnRRad2KVzvJsv60y0P8g
3,cdnw5gVpp5GrLWkvLNEnYw
4,o_dX_-4242uRq3SWjhRR1A
4,wRCLRqg_Ec1xwi8TA8k-OA
4,suK_2Rrx5osnec9O4d492w
1,lrnsTlv8L3U3Cq5tfffZZQ
1,ad0pYW14uym2RD1ZCznBfQ
3,So5K6DXKM9gc9aM3FAVnIA
1,EurSorCfYsBXr9AZIA_gaA
1,xgp3e6kmCZ_j74gB86_Rng
5,elA-5y2x3HE1UdCnhXcDMA
4,uJv1mkFMU8KfzFgEpLqzwA
3,x7NF4aUDiCalB6xJoIqyvQ
3,L6ez6WoQ-0qQlK2IGxP15g
4,p9xEcIv4eU9eLIUuIEmn5g
5,VimU91163mRVV3OnLZ5VtA
1,gpYPdmY14IppRJ1jwvF-Jg
1,IhHVuBsDBHEDoxdwnos53w
1,VnlMgYmR3_30kptmmvBvUw
2,0PbFumNOz3FrosQp5EqTSg
1,Tfom6OtA6vbVdIsCE-sFIA
4,iyELQhgOyWACaZNO-B7THA
3,cGNikAzO2qRkO2Rftsufow
1,YkCcDhCf8pIsTMbeoue6PQ
1,GIBVL3yqqXG3jTv2lHWEMQ
4,uRo9ZX_DL79c_nTn440FjA
1,BOOUNsaZ-vQwZhGbKcqD2g
1,qnCVlMg-QrRO8RZQhe553g
1,XxzBS7Ab3nEY5JvJCRLl-Q
5,m6F4QH-fkUtaX4tEQWiqvw
4,dIN0UhWTmUFA3dqEACiSQg
4,lqf5Kr4ykJf7UHa3FoYGQA
5,vlXtQVgfyoOqJ6ADg7oW5w
3,ssRQg4CJPpwvPLVkL_dCtA
1,jQToVAhX54-RliE5K22dtw
4,Jy88ZEIt1bWZFisJ6ixM5w
4,9eDWY5cevgRhywg6uTm8Pw
4,LaKdYU_q4IQ2iNoNCS9k8w
3,rPobFW93VulGI4zEmSBnlw
1,oT10IVoX4KJ_qrkbRtg5rg
3,6Gm2JJlztxz_pJ0WlYuoZQ
2,CyRqleLxVDmI5qwInWMghQ
1,Lwz_GCaudyeAdZoFDFPzTA
3,p_7h_w7N6lu24hxRgLGUiw
2,VvHePCzK-P0kfbAzuy42Sw
2,qu09CdwN4yJ7vzNLlma8vA
5,O3AGrmxFcChagkJqipdF8w
5,BWWjHHMKijEyRsZBV3TOsA
5,wfTHhzcY0M8JwK5PWdrx4g
